epoch,d_loss,g_loss,epoch_time,params_G(M),params_D(M)
1,0.6746727983729962,5.275413994605724,44.372289419174194,3.576704,2.765568
2,0.6794811590837363,3.801916677218217,36.37132215499878,3.576704,2.765568
3,0.5928347649960182,4.64926569431256,37.63922834396362,3.576704,2.765568
4,0.6205031394194334,4.057806922075076,31.644057989120483,3.576704,2.765568
5,0.6377390630734272,3.859293290437796,28.211280584335327,3.576704,2.765568
6,0.638557823231587,4.232770489767576,26.27570652961731,3.576704,2.765568
7,0.6008574402867219,4.499766004391206,22.86937427520752,3.576704,2.765568
8,0.49713201433993304,4.822790709825663,23.0242178440094,3.576704,2.765568
9,0.4973417135098806,5.040998849349144,25.47784733772278,3.576704,2.765568
10,0.524840432147567,5.174043919031437,24.244916915893555,3.576704,2.765568
11,0.5542309313821487,4.8625921075924845,24.963770151138306,3.576704,2.765568
12,0.5104084515418762,4.8923293686448,24.416101455688477,3.576704,2.765568
13,0.4805904525714234,5.122011448710393,27.52178931236267,3.576704,2.765568
14,0.4802135254423588,4.844778862519142,31.63552188873291,3.576704,2.765568
15,0.4511818204027338,5.288414992583104,29.647031784057617,3.576704,2.765568
16,0.3439894702333288,5.080693586514546,28.2400164604187,3.576704,2.765568
17,0.3361879653082444,5.772239737021617,29.29041600227356,3.576704,2.765568
18,0.3446439567905588,5.722329330750001,30.756362199783325,3.576704,2.765568
19,0.35790728154377294,5.559485577619993,29.024834632873535,3.576704,2.765568
20,0.29385278397836745,5.445816493951357,31.494735717773438,3.576704,2.765568
21,0.3155158862758141,5.751223383805691,31.258485555648804,3.576704,2.765568
22,0.3232656599332889,5.744420562034998,29.63658905029297,3.576704,2.765568
23,0.3697892239717289,5.960067029373768,27.460490465164185,3.576704,2.765568
24,0.347659307364852,5.854442921204445,25.386024951934814,3.576704,2.765568
25,0.3164595248661219,5.785265468252011,25.425307989120483,3.576704,2.765568
26,0.3667764604234925,5.546178959119014,31.015673875808716,3.576704,2.765568
27,0.2997000376240183,5.321998979800787,32.18652391433716,3.576704,2.765568
28,0.28604428436702645,5.93305704379693,32.05029845237732,3.576704,2.765568
29,0.30660854222085804,6.26111776018754,29.25241780281067,3.576704,2.765568
30,0.3753404647935755,6.085230194223233,28.432302474975586,3.576704,2.765568
31,0.29764184058428955,5.751194938635215,25.96802067756653,3.576704,2.765568
32,0.3096942882387875,5.72804888471579,28.331645011901855,3.576704,2.765568
33,0.3004182447046519,5.683137957866375,28.46010708808899,3.576704,2.765568
34,0.32424748114620644,5.5811204211069985,29.668754816055298,3.576704,2.765568
35,0.25058969593224806,5.63093256415465,27.21707773208618,3.576704,2.765568
36,0.26781535006534213,6.07273976237346,31.35249423980713,3.576704,2.765568
37,0.22751622556004292,5.789972558999673,28.998754262924194,3.576704,2.765568
38,0.3369423612767162,6.156653290662246,26.27713894844055,3.576704,2.765568
39,0.2742307991720736,6.067228802885765,26.937265157699585,3.576704,2.765568
40,0.27499716376993233,5.952445075297967,27.016550302505493,3.576704,2.765568
41,0.34016880028857255,6.427206874084779,25.510318279266357,3.576704,2.765568
42,0.2107632651519126,5.3037868806949025,23.10271430015564,3.576704,2.765568
43,0.33352847854630685,6.165916237693566,26.579406023025513,3.576704,2.765568
44,0.28835202099230045,5.404025462957529,26.350125551223755,3.576704,2.765568
45,0.2347431960217177,6.0343870616112,26.583478450775146,3.576704,2.765568
46,0.2831220864318311,6.093822660354467,26.3298020362854,3.576704,2.765568
47,0.3171898305523567,5.689231568422073,28.137671947479248,3.576704,2.765568
48,0.28044540472089863,5.6042696088552475,23.59811806678772,3.576704,2.765568
49,0.24680672090452832,5.570547291483635,25.998833179473877,3.576704,2.765568
50,0.24773069684847426,6.268906665918155,23.63810968399048,3.576704,2.765568
