epoch,d_loss,g_loss,epoch_time,params_G(M),params_D(M)
1,-1.4036902654916048,0.7125451589862888,37.262086153030396,3.576704,2.765568
2,-1.473240780333678,0.7538104047759985,48.97528004646301,3.576704,2.765568
3,-1.5185908323679216,0.7640865638087957,49.44138431549072,3.576704,2.765568
4,-1.5021959310158706,0.7685544046883782,50.15603566169739,3.576704,2.765568
5,-1.513206423475192,0.7660082600091417,56.93153762817383,3.576704,2.765568
6,-1.4698515664308498,0.7478874560493307,38.556127309799194,3.576704,2.765568
7,-1.3915196127998524,0.706542474241593,54.96277141571045,3.576704,2.765568
8,-1.4682775632693217,0.7508408419596844,92.30335640907288,3.576704,2.765568
9,-1.4819182434525244,0.7513741463040694,51.0312180519104,3.576704,2.765568
10,-1.4339288475039678,0.7242873286685119,44.07781457901001,3.576704,2.765568
11,-1.5170252105364432,0.7690250273698416,57.301655530929565,3.576704,2.765568
12,-1.4575297863055499,0.7559360741422727,56.06939625740051,3.576704,2.765568
13,-1.4563421991008978,0.7459438397334173,46.52796459197998,3.576704,2.765568
14,-1.3681099223784912,0.6885228628913561,61.73680377006531,3.576704,2.765568
15,-1.4365676973874753,0.7314359092941651,55.40440320968628,3.576704,2.765568
16,-1.3826683769241357,0.6899082472022527,75.19897389411926,3.576704,2.765568
17,-1.4409072152697122,0.7260321844846774,51.14629411697388,3.576704,2.765568
18,-1.4050036418514373,0.6998944448617598,84.2376880645752,3.576704,2.765568
19,-1.4137203914996905,0.7412255949412401,57.21570873260498,3.576704,2.765568
20,-1.4361321683495472,0.7258811741947937,55.5164635181427,3.576704,2.765568
21,-1.4350514196050472,0.7355160175894315,91.17753672599792,3.576704,2.765568
22,-1.3975141048431396,0.713692909011092,52.964083671569824,3.576704,2.765568
23,-1.4056404479421103,0.7163268788120686,68.18474102020264,3.576704,2.765568
24,-1.3843013160885909,0.6979476387779682,78.24158143997192,3.576704,2.765568
25,-1.3804102031848369,0.7059732722357298,312.8104257583618,3.576704,2.765568
26,-1.3989151045680046,0.7180112679608357,86.3192846775055,3.576704,2.765568
27,-1.4047430184407113,0.7118454747952712,47.139347076416016,3.576704,2.765568
28,-1.367467309610966,0.6935587477607604,22.64346957206726,3.576704,2.765568
29,-1.4231869211563697,0.7151457580307928,34.927627086639404,3.576704,2.765568
30,-1.3515640197274013,0.696768638988336,61.688751459121704,3.576704,2.765568
31,-1.4184176534032211,0.7368925089637438,55.48001146316528,3.576704,2.765568
32,-1.3479938375262113,0.6943424465851142,23.700054168701172,3.576704,2.765568
33,-1.3754017662543516,0.6981016707081252,22.16006588935852,3.576704,2.765568
34,-1.3175357673794796,0.6552942199154924,24.684667587280273,3.576704,2.765568
35,-1.3517106954868023,0.7034714089419979,20.987712621688843,3.576704,2.765568
36,-1.3547092796518252,0.6925274442212704,25.132500171661377,3.576704,2.765568
37,-1.347360256772775,0.6959886642602774,23.02769446372986,3.576704,2.765568
38,-1.3510525537989078,0.6784282551648525,21.218911170959473,3.576704,2.765568
39,-1.3906619869745696,0.6931618919882637,22.112067937850952,3.576704,2.765568
40,-1.3337257219812808,0.6875550018874212,20.51927638053894,3.576704,2.765568
41,-1.3318610825599768,0.6813272600038311,21.975932598114014,3.576704,2.765568
42,-1.2997304088412187,0.6554674906417345,20.672675848007202,3.576704,2.765568
43,-1.338582414847154,0.6853189952671528,21.1989643573761,3.576704,2.765568
44,-1.2883946956732335,0.6728132690470188,22.03958535194397,3.576704,2.765568
45,-1.3218435297409694,0.6902270837663076,21.237346172332764,3.576704,2.765568
46,-1.3212700826235306,0.6756251826404761,21.50277614593506,3.576704,2.765568
47,-1.2808366049176607,0.6609727343878685,22.776005268096924,3.576704,2.765568
48,-1.3269848850293038,0.6742513035304654,21.53867220878601,3.576704,2.765568
49,-1.2748522960986846,0.6688474266288372,22.3420569896698,3.576704,2.765568
50,-1.3001312349851315,0.674823839456225,20.08696222305298,3.576704,2.765568
