epoch,d_loss,g_loss,epoch_time,params_G(M),params_D(M)
1,-47.643130054840675,26.193440776604874,31.163532495498657,3.576704,2.765568
2,-58.42959195146194,40.50565791015442,30.751927137374878,3.576704,2.765568
3,-20.90578804871975,46.454819728166626,29.110637664794922,3.576704,2.765568
4,-27.92307903827765,31.784746622427917,29.341076374053955,3.576704,2.765568
5,-18.91848051853669,16.233264262859638,31.052107334136963,3.576704,2.765568
6,-20.474830236190403,13.184515375357408,30.334328413009644,3.576704,2.765568
7,-21.430863010577667,13.378003705770542,34.330166816711426,3.576704,2.765568
8,-21.015997755221832,19.02372341278272,30.92189049720764,3.576704,2.765568
9,-16.763409815537624,15.369196911652883,29.197802782058716,3.576704,2.765568
10,-16.34006305841299,13.894390017558367,30.180050134658813,3.576704,2.765568
11,-16.46416875949273,15.388122460781,37.40087842941284,3.576704,2.765568
12,-16.857004183989304,15.072604671502726,32.202516317367554,3.576704,2.765568
13,-17.533274720876644,18.107258277061657,33.264238119125366,3.576704,2.765568
14,-16.177140886967,17.311198888680874,30.753992319107056,3.576704,2.765568
15,-14.05721870293984,16.167533648319733,30.823173999786377,3.576704,2.765568
16,-13.957529980784807,20.27998445584224,29.732491731643677,3.576704,2.765568
17,-12.113844972390394,19.6687893256163,29.127963066101074,3.576704,2.765568
18,-12.741199758190374,16.221436457756237,28.707212924957275,3.576704,2.765568
19,-15.407687080212128,15.195404113867344,29.578536987304688,3.576704,2.765568
20,-14.558535123482729,18.192674887485992,29.23638153076172,3.576704,2.765568
21,-8.855354561255528,19.30354678325164,28.70185947418213,3.576704,2.765568
22,-13.237341749362457,22.42560804195893,32.48787260055542,3.576704,2.765568
23,-12.673859172906631,19.205004484225544,33.069478034973145,3.576704,2.765568
24,-8.683785831890045,17.72009930243859,28.365172147750854,3.576704,2.765568
25,-8.749799882754301,13.257007094529959,33.52839732170105,3.576704,2.765568
26,-12.535822551984053,16.74654285113017,33.918986797332764,3.576704,2.765568
27,-11.965515269682957,21.075039998078957,31.938610553741455,3.576704,2.765568
28,-11.528209967490954,21.098933941278702,37.228660583496094,3.576704,2.765568
29,-10.902954886356989,21.62334815049783,35.793723821640015,3.576704,2.765568
30,-8.68538544069116,22.22552131383847,31.941068172454834,3.576704,2.765568
31,-7.918545995003138,25.513537810398983,32.37657308578491,3.576704,2.765568
32,-12.143381080566309,23.528586375407684,30.77420139312744,3.576704,2.765568
33,-10.824635238601612,25.44568355878194,34.60302519798279,3.576704,2.765568
34,-11.583174619919214,24.098590337313137,34.220125913619995,3.576704,2.765568
35,-11.153951356044182,23.71638712516198,33.43662118911743,3.576704,2.765568
36,-10.546644143951244,25.320621331532795,29.80322527885437,3.576704,2.765568
37,-11.591526199609806,26.890343996194694,28.99778914451599,3.576704,2.765568
38,-8.389948259943571,30.102349489163128,30.121249675750732,3.576704,2.765568
39,-8.133884765398808,29.578738995087452,29.06613779067993,3.576704,2.765568
40,-10.858005340282734,30.508434650225517,30.564546585083008,3.576704,2.765568
41,-10.84053014180599,32.41288913824619,30.101873874664307,3.576704,2.765568
42,-10.803400164231276,32.56053650684846,29.444551944732666,3.576704,2.765568
43,-8.014124475992643,33.459322758210014,30.475396633148193,3.576704,2.765568
44,-7.116680114983748,32.54588006092952,29.516308784484863,3.576704,2.765568
45,-6.828576857653948,34.751254619696205,28.975730180740356,3.576704,2.765568
46,-9.48929997972953,33.30418794583051,29.822951793670654,3.576704,2.765568
47,-9.985744731166424,33.39670040668585,30.25208020210266,3.576704,2.765568
48,-9.406468782669458,34.98897786018176,29.3963565826416,3.576704,2.765568
49,-11.800871768058874,34.14531757892706,30.6126606464386,3.576704,2.765568
50,-8.976445734500885,38.12686233031444,30.152584552764893,3.576704,2.765568
